Module	Section	Sample Name	Source
FastQC	all_sections	4HS_S9_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_08032022/2_Fastqc/4HS_S9_R1_001_fastqc.zip
FastQC	all_sections	4HS_S9_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_08032022/2_Fastqc/4HS_S9_R2_001_fastqc.zip
FastQC	all_sections	4PSR_S4_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_08032022/2_Fastqc/4PSR_S4_R1_001_fastqc.zip
FastQC	all_sections	4PSR_S4_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_08032022/2_Fastqc/4PSR_S4_R2_001_fastqc.zip
FastQC	all_sections	4RRS_S14_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_08032022/2_Fastqc/4RRS_S14_R1_001_fastqc.zip
FastQC	all_sections	4RRS_S14_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_08032022/2_Fastqc/4RRS_S14_R2_001_fastqc.zip
FastQC	all_sections	5AF_S5_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_08032022/2_Fastqc/5AF_S5_R1_001_fastqc.zip
FastQC	all_sections	5AF_S5_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_08032022/2_Fastqc/5AF_S5_R2_001_fastqc.zip
FastQC	all_sections	5HS_S10_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_08032022/2_Fastqc/5HS_S10_R1_001_fastqc.zip
FastQC	all_sections	5PAM_S5_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_08032022/2_Fastqc/5PAM_S5_R1_001_fastqc.zip
FastQC	all_sections	5PAM_S5_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_08032022/2_Fastqc/5PAM_S5_R2_001_fastqc.zip
FastQC	all_sections	5ROCA_S15_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_08032022/2_Fastqc/5ROCA_S15_R1_001_fastqc.zip
FastQC	all_sections	5ROCA_S15_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_08032022/2_Fastqc/5ROCA_S15_R2_001_fastqc.zip
FastQC	all_sections	6PAG_S6_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_08032022/2_Fastqc/6PAG_S6_R1_001_fastqc.zip
FastQC	all_sections	6PAG_S6_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_08032022/2_Fastqc/6PAG_S6_R2_001_fastqc.zip
FastQC	all_sections	7PIL_S7_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_08032022/2_Fastqc/7PIL_S7_R1_001_fastqc.zip
FastQC	all_sections	7PIL_S7_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_08032022/2_Fastqc/7PIL_S7_R2_001_fastqc.zip
FastQC	all_sections	8PSN_S8_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_08032022/2_Fastqc/8PSN_S8_R1_001_fastqc.zip
FastQC	all_sections	8PSN_S8_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_08032022/2_Fastqc/8PSN_S8_R2_001_fastqc.zip
FastQC	all_sections	10AF_S5_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/10AF_S5_R1_001_fastqc.zip
FastQC	all_sections	10AF_S5_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/10AF_S5_R2_001_fastqc.zip
FastQC	all_sections	10P_ER_S13_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/10P_ER_S13_R1_001_fastqc.zip
FastQC	all_sections	10P_ER_S13_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/10P_ER_S13_R2_001_fastqc.zip
FastQC	all_sections	10R_SG_S19_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/10R_SG_S19_R1_001_fastqc.zip
FastQC	all_sections	10R_SG_S19_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/10R_SG_S19_R2_001_fastqc.zip
FastQC	all_sections	11P_DS_S14_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/11P_DS_S14_R1_001_fastqc.zip
FastQC	all_sections	11P_DS_S14_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/11P_DS_S14_R2_001_fastqc.zip
FastQC	all_sections	11R_GA_S20_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/11R_GA_S20_R1_001_fastqc.zip
FastQC	all_sections	11R_GA_S20_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/11R_GA_S20_R2_001_fastqc.zip
FastQC	all_sections	6AF_S1_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/6AF_S1_R1_001_fastqc.zip
FastQC	all_sections	6AF_S1_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/6AF_S1_R2_001_fastqc.zip
FastQC	all_sections	6R_FD_S15_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/6R_FD_S15_R1_001_fastqc.zip
FastQC	all_sections	6R_FD_S15_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/6R_FD_S15_R2_001_fastqc.zip
FastQC	all_sections	7AF_S2_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/7AF_S2_R1_001_fastqc.zip
FastQC	all_sections	7AF_S2_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/7AF_S2_R2_001_fastqc.zip
FastQC	all_sections	7R_FV_S16_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/7R_FV_S16_R1_001_fastqc.zip
FastQC	all_sections	7R_FV_S16_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/7R_FV_S16_R2_001_fastqc.zip
FastQC	all_sections	8AF_S3_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/8AF_S3_R1_001_fastqc.zip
FastQC	all_sections	8AF_S3_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/8AF_S3_R2_001_fastqc.zip
FastQC	all_sections	8R_BM_S17_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/8R_BM_S17_R1_001_fastqc.zip
FastQC	all_sections	8R_BM_S17_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/8R_BM_S17_R2_001_fastqc.zip
FastQC	all_sections	9AF_S4_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/9AF_S4_R1_001_fastqc.zip
FastQC	all_sections	9AF_S4_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/9AF_S4_R2_001_fastqc.zip
FastQC	all_sections	9P_PA_S12_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/9P_PA_S12_R1_001_fastqc.zip
FastQC	all_sections	9P_PA_S12_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/9P_PA_S12_R2_001_fastqc.zip
FastQC	all_sections	9R_MV_S18_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/9R_MV_S18_R1_001_fastqc.zip
FastQC	all_sections	9R_MV_S18_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/9R_MV_S18_R2_001_fastqc.zip
FastQC	all_sections	HS10_S10_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/HS10_S10_R1_001_fastqc.zip
FastQC	all_sections	HS10_S10_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/HS10_S10_R2_001_fastqc.zip
FastQC	all_sections	HS11_S11_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/HS11_S11_R1_001_fastqc.zip
FastQC	all_sections	HS11_S11_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/HS11_S11_R2_001_fastqc.zip
FastQC	all_sections	HS6_S6_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/HS6_S6_R1_001_fastqc.zip
FastQC	all_sections	HS6_S6_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/HS6_S6_R2_001_fastqc.zip
FastQC	all_sections	HS7_S7_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/HS7_S7_R1_001_fastqc.zip
FastQC	all_sections	HS7_S7_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/HS7_S7_R2_001_fastqc.zip
FastQC	all_sections	HS8_S8_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/HS8_S8_R1_001_fastqc.zip
FastQC	all_sections	HS8_S8_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/HS8_S8_R2_001_fastqc.zip
FastQC	all_sections	HS9_S9_R1_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/HS9_S9_R1_001_fastqc.zip
FastQC	all_sections	HS9_S9_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/_drafts/Napoli_27052022/2_Fastqc/HS9_S9_R2_001_fastqc.zip
FastQC	all_sections	10AF_S5_R1_001_val_1	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/10AF_S5_R1_001_val_1_fastqc.zip
FastQC	all_sections	10AF_S5_R2_001_val_2	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/10AF_S5_R2_001_val_2_fastqc.zip
FastQC	all_sections	11a_S3_R1_001_val_1	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/11a_S3_R1_001_val_1_fastqc.zip
FastQC	all_sections	11a_S3_R2_001_val_2	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/11a_S3_R2_001_val_2_fastqc.zip
FastQC	all_sections	13a_S4_R1_001_val_1	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/13a_S4_R1_001_val_1_fastqc.zip
FastQC	all_sections	13a_S4_R2_001_val_2	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/13a_S4_R2_001_val_2_fastqc.zip
FastQC	all_sections	1AF_S1_R1_001_val_1	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/1AF_S1_R1_001_val_1_fastqc.zip
FastQC	all_sections	1AF_S1_R2_001_val_2	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/1AF_S1_R2_001_val_2_fastqc.zip
FastQC	all_sections	1HS_S6_R1_001_val_1	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/1HS_S6_R1_001_val_1_fastqc.zip
FastQC	all_sections	1HS_S6_R2_001_val_2	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/1HS_S6_R2_001_val_2_fastqc.zip
FastQC	all_sections	2AF_S2_R1_001_val_1	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/2AF_S2_R1_001_val_1_fastqc.zip
FastQC	all_sections	2AF_S2_R2_001_val_2	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/2AF_S2_R2_001_val_2_fastqc.zip
FastQC	all_sections	2HS_S7_R1_001_val_1	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/2HS_S7_R1_001_val_1_fastqc.zip
FastQC	all_sections	2HS_S7_R2_001_val_2	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/2HS_S7_R2_001_val_2_fastqc.zip
FastQC	all_sections	3AF_S3_R1_001_val_1	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/3AF_S3_R1_001_val_1_fastqc.zip
FastQC	all_sections	3AF_S3_R2_001_val_2	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/3AF_S3_R2_001_val_2_fastqc.zip
FastQC	all_sections	3HS_S8_R1_001_val_1	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/3HS_S8_R1_001_val_1_fastqc.zip
FastQC	all_sections	3HS_S8_R2_001_val_2	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/3HS_S8_R2_001_val_2_fastqc.zip
FastQC	all_sections	4AF_S4_R1_001_val_1	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/4AF_S4_R1_001_val_1_fastqc.zip
FastQC	all_sections	4AF_S4_R2_001_val_2	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/4AF_S4_R2_001_val_2_fastqc.zip
FastQC	all_sections	4HS_S9_R1_001_val_1	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/4HS_S9_R1_001_val_1_fastqc.zip
FastQC	all_sections	4HS_S9_R2_001_val_2	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/4HS_S9_R2_001_val_2_fastqc.zip
FastQC	all_sections	5AF_S5_R1_001_val_1	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/5AF_S5_R1_001_val_1_fastqc.zip
FastQC	all_sections	5AF_S5_R2_001_val_2	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/5AF_S5_R2_001_val_2_fastqc.zip
FastQC	all_sections	5HS_S10_R1_001_val_1	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/5HS_S10_R1_001_val_1_fastqc.zip
FastQC	all_sections	5HS_S10_R2_001_val_2	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/5HS_S10_R2_001_val_2_fastqc.zip
FastQC	all_sections	6AF_S1_R1_001_val_1	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/6AF_S1_R1_001_val_1_fastqc.zip
FastQC	all_sections	6AF_S1_R2_001_val_2	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/6AF_S1_R2_001_val_2_fastqc.zip
FastQC	all_sections	9AF_S4_R1_001_val_1	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/9AF_S4_R1_001_val_1_fastqc.zip
FastQC	all_sections	9AF_S4_R2_001_val_2	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/9AF_S4_R2_001_val_2_fastqc.zip
FastQC	all_sections	HS10_S10_R1_001_val_1	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/HS10_S10_R1_001_val_1_fastqc.zip
FastQC	all_sections	HS10_S10_R2_001_val_2	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/HS10_S10_R2_001_val_2_fastqc.zip
FastQC	all_sections	HS11_S11_R1_001_val_1	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/HS11_S11_R1_001_val_1_fastqc.zip
FastQC	all_sections	HS11_S11_R2_001_val_2	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/HS11_S11_R2_001_val_2_fastqc.zip
FastQC	all_sections	HS6_S6_R1_001_val_1	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/HS6_S6_R1_001_val_1_fastqc.zip
FastQC	all_sections	HS6_S6_R2_001_val_2	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/HS6_S6_R2_001_val_2_fastqc.zip
FastQC	all_sections	HS7_S7_R1_001_val_1	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/HS7_S7_R1_001_val_1_fastqc.zip
FastQC	all_sections	HS7_S7_R2_001_val_2	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/HS7_S7_R2_001_val_2_fastqc.zip
FastQC	all_sections	HS8_S8_R1_001_val_1	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/HS8_S8_R1_001_val_1_fastqc.zip
FastQC	all_sections	HS8_S8_R2_001_val_2	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/HS8_S8_R2_001_val_2_fastqc.zip
FastQC	all_sections	HS9_S9_R1_001_val_1	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/HS9_S9_R1_001_val_1_fastqc.zip
FastQC	all_sections	HS9_S9_R2_001_val_2	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/fastq_trimmed/HS9_S9_R2_001_val_2_fastqc.zip
FastQC	all_sections	5HS_S10_R2_001	/Volumes/Sequencing_Backup/Cheaha_Backup/Napoli/Input/FASTQC/5HS_S10_R2_001_fastqc.zip
